TIME,RPM,TPS,Tempmotor,Pressaocomb,Velocidade
665.904,9231,0.0,90.8,2.87,36.5
665.944,9082,0.0,90.9,2.88,36.3
665.984,8899,0.0,91.2,2.88,37.3
666.024,8640,0.0,91.3,2.88,41.8
666.064,8443,0.0,91.2,2.88,43.7
666.104,8304,0.0,91.2,2.89,43.3
666.144,8134,0.0,91.3,2.89,43.2
666.184,8014,0.0,91.4,2.89,42.2
666.224,7919,0.0,91.4,2.89,41.2
666.264,7733,0.0,91.3,2.90,40.7
666.304,7569,0.0,91.4,2.88,40.1
666.344,7434,0.0,91.4,2.89,38.8
666.384,7307,0.0,91.5,2.90,38.0
666.424,7176,0.0,91.5,2.89,37.5
666.464,7053,0.0,91.5,2.89,36.4
666.504,6920,0.0,91.5,2.89,35.3
666.544,6800,0.0,91.6,2.90,34.9
666.584,6680,0.0,91.6,2.89,34.5
666.624,6588,0.0,91.6,2.89,33.9
666.664,6491,0.0,91.7,2.89,33.6
666.704,6382,0.0,91.7,2.90,33.6
666.744,6305,0.0,91.7,2.93,33.2
666.784,6253,0.4,91.7,2.93,32.4
666.824,6231,2.7,91.6,2.92,32.2
666.864,6120,8.1,91.7,2.90,31.9
666.904,5983,13.5,91.6,2.91,31.8
666.944,5917,15.3,91.6,2.92,32.1
666.984,5888,17.5,91.7,2.92,31.8
667.024,5836,21.6,91.6,2.92,31.0
667.064,5739,22.9,91.6,2.91,30.8
667.104,5711,26.3,91.6,2.92,30.9
667.144,6000,32.3,91.6,2.92,30.7
667.184,6582,37.6,91.6,2.91,30.5
667.224,7067,41.6,91.5,2.91,30.2
667.264,6829,41.9,91.6,2.91,30.6
667.304,6578,31.8,91.6,2.92,31.6
667.344,6320,12.3,91.6,2.92,32.1
667.384,6348,4.9,91.6,2.92,32.1
667.424,6338,4.1,91.6,2.90,32.1
667.464,6338,4.2,91.6,2.89,32.2
667.504,6388,4.1,91.6,2.90,32.7
667.544,6368,4.1,91.6,2.91,33.0
667.584,6232,4.2,91.6,2.91,32.8
667.624,6093,4.9,91.6,2.90,32.7
667.664,5960,8.4,91.6,2.91,33.0
667.704,5710,9.7,91.6,2.92,33.3
667.744,5637,10.2,91.6,2.92,32.7
667.784,5982,13.5,91.6,2.91,31.9
667.824,6135,27.9,91.6,2.91,31.9
667.864,6474,40.3,91.7,2.91,32.4
667.904,7058,43.2,91.7,2.90,32.3
667.944,7588,43.3,91.7,2.91,32.1
667.984,7550,41.9,91.6,2.90,32.7
668.024,7761,35.1,91.7,2.91,33.9
668.064,7853,29.4,91.6,2.91,34.6
668.104,7785,23.7,91.6,2.90,35.1
668.144,7688,20.6,91.5,2.89,35.4
668.184,7786,20.1,91.5,2.89,36.3
668.224,8061,20.1,91.5,2.89,36.5
668.264,8147,20.2,91.6,2.89,36.0
668.304,7996,19.5,91.6,2.89,36.0
668.344,7861,19.0,91.6,2.90,36.6
668.384,7666,18.2,91.6,2.90,36.4
668.424,7399,14.7,91.6,2.91,36.0
668.464,7221,13.2,91.5,2.91,35.7
668.504,6992,13.2,91.5,2.90,35.9
668.544,7048,14.8,91.4,2.90,35.7
668.584,7087,18.8,91.4,2.91,36.3
668.624,7130,22.4,91.5,2.91,36.5
668.664,7219,25.3,91.5,2.92,36.0
668.704,7272,29.7,91.4,2.92,36.1
668.744,7304,34.8,91.4,2.90,36.4
668.784,7452,37.1,91.3,2.91,36.8
668.824,7664,37.4,91.4,2.92,37.0
668.864,7717,37.6,91.4,2.91,37.7
668.904,7757,37.8,91.5,2.90,38.5
668.944,7963,37.7,91.6,2.91,39.3
668.984,8138,37.6,91.6,2.91,39.6
669.024,8182,37.6,91.5,2.90,40.3
669.064,8355,37.6,91.5,2.90,41.2
669.104,8453,37.6,91.5,2.90,41.6
669.144,8527,37.6,91.5,2.90,42.0
669.184,8664,37.8,91.4,2.89,43.2
669.224,8788,38.0,91.4,2.89,43.8
669.264,8917,38.2,91.4,2.88,44.1
669.304,9032,38.2,91.5,2.88,44.8
669.344,9138,38.4,91.5,2.89,45.2
669.384,9257,38.9,91.5,2.90,45.8
669.424,9349,39.4,91.5,2.90,46.5
669.464,9436,40.0,91.5,2.88,46.9
669.504,9596,41.1,91.4,2.88,47.5
669.544,9680,41.6,91.4,2.89,48.2
669.584,9726,42.1,91.4,2.88,48.8
669.624,9885,43.5,91.4,2.89,49.4
669.664,10051,48.9,91.4,2.88,49.9
669.704,10126,55.1,91.4,2.88,50.2
669.744,10261,65.1,91.3,2.85,50.7
669.784,10423,74.5,91.2,2.85,51.2
669.824,10644,79.0,91.0,2.85,51.7
669.864,10785,81.4,90.7,2.86,52.5
669.904,10928,81.9,90.5,2.85,53.3
669.944,11088,81.8,90.4,2.84,53.9
669.984,11203,81.8,90.5,2.84,55.2
670.024,11317,81.6,90.6,2.84,55.6
670.064,11524,81.2,90.6,2.84,56.2
670.104,11663,81.0,90.6,2.85,57.1
670.144,11880,80.1,90.6,2.83,57.6
670.184,11978,78.1,90.6,2.82,58.9
670.224,11934,67.2,90.7,2.84,58.6
670.264,12184,42.7,90.7,2.87,59.0
670.304,12138,20.1,90.4,2.88,59.3
670.344,11840,6.7,89.6,2.88,59.6
670.384,11394,0.4,85.5,2.88,60.1
670.424,10871,0.0,88.0,2.88,59.6
670.464,10407,0.0,90.4,2.88,59.2
670.504,9941,0.0,91.0,2.90,59.2
670.544,9479,0.0,91.2,2.90,59.5
670.584,9011,0.1,91.3,2.88,59.4
670.624,8573,3.0,91.3,2.89,59.3
670.664,8212,26.3,91.3,2.88,58.8
670.704,7979,62.6,91.4,2.87,59.4
670.744,8494,86.7,91.4,2.85,58.8
670.784,9158,98.7,91.3,2.84,59.2
670.824,9110,99.9,91.3,2.85,59.6
670.864,9096,99.0,91.1,2.84,60.3
670.904,9092,91.2,90.9,2.85,61.2
670.944,9049,81.2,90.9,2.87,62.1
670.984,9126,76.1,90.9,2.85,62.9
671.024,9234,75.6,90.8,2.86,63.8
671.064,9168,76.0,90.6,2.86,64.7
671.104,9362,76.5,90.7,2.85,65.6
671.144,9429,77.9,90.7,2.85,66.1
671.184,9579,78.3,90.9,2.85,67.1
671.224,9680,78.6,90.9,2.85,67.6
671.264,9807,78.6,90.7,2.85,68.2
671.304,9809,78.7,90.8,2.85,68.8
671.344,9926,78.1,90.7,2.85,69.9
671.384,10118,77.8,90.6,2.85,70.0
671.424,10114,77.4,90.4,2.85,71.3
671.464,10255,77.0,90.4,2.85,71.4
671.504,10537,76.9,90.4,2.85,72.5
671.544,10604,77.2,90.5,2.84,72.6
671.584,10500,77.3,90.2,2.85,73.6
671.624,10486,77.4,88.7,2.85,73.7
671.664,10622,78.1,85.2,2.84,75.1
671.704,10734,79.9,88.2,2.84,74.9
671.744,10799,80.9,86.1,2.84,75.9
671.784,10879,81.6,89.9,2.84,76.3
671.824,10955,81.9,90.2,2.84,77.0
671.864,11033,82.3,90.5,2.84,77.5
671.904,11135,82.4,90.7,2.84,77.9
671.944,11227,82.7,90.8,2.84,78.7
671.984,11552,82.6,90.7,2.83,79.6
672.024,11543,82.5,90.7,2.83,79.9
672.064,11410,81.7,90.6,2.84,80.4
672.104,11551,79.5,90.7,2.83,80.8
672.144,11603,79.1,90.5,2.82,81.1
672.184,11601,78.7,90.5,2.83,81.9
672.224,11639,78.1,90.4,2.82,82.4
672.264,11699,77.8,90.3,2.84,82.8
672.304,11775,77.9,90.4,2.82,83.6
672.344,11794,77.6,90.4,2.84,83.9
672.384,11878,77.7,90.3,2.83,84.3
672.424,11884,77.6,90.3,2.83,84.3
672.464,11998,77.9,90.3,2.81,84.6
672.504,12001,77.6,90.6,2.81,85.4
672.544,12031,77.0,90.6,2.83,86.3
672.584,12105,76.2,90.6,2.84,86.0
672.624,12133,75.1,90.4,2.83,86.1
672.664,12148,67.5,90.3,2.84,86.6
672.704,12194,49.9,90.2,2.86,87.0
672.744,12183,34.6,90.2,2.88,86.9
672.784,12080,20.5,90.1,2.88,86.2
672.824,11873,13.4,90.1,2.85,85.4
672.864,11491,7.6,90.3,2.86,86.6
672.904,11068,1.7,90.5,2.88,86.0
672.944,11259,0.7,90.5,2.87,85.8
672.984,11289,4.0,86.3,2.87,83.7
673.024,11370,6.0,84.1,2.86,82.7
673.064,11259,6.2,83.8,2.88,81.1
673.104,11180,6.1,84.7,2.87,79.8
673.144,10995,5.6,85.2,2.87,80.4
673.184,10933,5.1,84.9,2.87,80.1
673.224,10907,4.9,84.6,2.89,78.7
673.264,10797,4.8,86.3,2.88,77.5
673.304,10612,4.9,89.6,2.89,76.8
673.344,10486,4.9,90.0,2.87,76.2
673.384,10428,4.9,90.3,2.87,75.7
673.424,10352,4.9,90.4,2.87,73.7
673.464,10201,4.9,90.6,2.88,74.0
673.504,10055,4.9,90.7,2.86,72.5
673.544,9856,4.8,90.6,2.87,72.0
673.584,9826,4.5,90.6,2.88,70.4
673.624,9706,4.3,90.7,2.87,70.7
673.664,9593,4.2,90.6,2.87,69.1
673.704,9551,4.2,90.6,2.88,68.6
673.744,9437,4.1,90.4,2.86,67.6
673.784,9266,4.1,90.5,2.87,66.4
673.824,9106,3.9,90.7,2.88,66.1
673.864,9024,4.0,90.8,2.89,64.8
673.904,8957,3.9,91.0,2.87,64.3
673.944,8810,4.0,91.1,2.88,63.1
673.984,8663,3.9,91.2,2.88,62.4
674.024,8539,4.0,91.2,2.87,61.1
674.064,8418,3.9,91.2,2.87,60.4
674.104,8339,3.9,91.3,2.89,59.8
674.144,8227,3.9,91.3,2.88,59.1
674.184,8068,4.0,91.2,2.88,57.9
674.224,7971,4.0,91.2,2.88,57.3
674.264,7869,3.9,91.3,2.88,56.4
674.304,7735,3.9,91.3,2.88,55.3
674.344,7613,3.9,91.3,2.89,55.0
674.384,7478,3.9,91.2,2.89,54.0
674.424,7385,4.0,91.2,2.88,52.8
674.464,7254,3.9,91.1,2.89,52.4
674.504,7165,3.9,91.1,2.89,51.0
674.544,7048,3.9,91.1,2.89,50.1
674.584,6768,3.9,91.2,2.88,50.1
674.624,6474,3.9,91.3,2.88,49.4
674.664,6203,3.7,91.4,2.90,49.3
674.704,5927,2.2,91.4,2.89,49.7
674.744,5641,0.1,91.4,2.89,49.2
674.784,5295,0.0,91.4,2.89,49.3
674.824,5007,0.0,91.5,2.89,50.2
674.864,4713,0.0,91.5,2.90,49.2
674.904,4472,0.0,91.5,2.90,49.0
674.944,4199,0.0,91.6,2.90,49.6
674.984,3949,0.0,91.6,2.91,48.5
675.024,3645,0.0,91.6,2.92,48.2
675.064,3621,0.0,91.7,2.91,48.6
675.104,4532,0.0,91.6,2.91,47.5
675.144,4837,0.0,91.5,2.91,47.2
675.184,4509,0.0,91.5,2.91,46.6
675.224,5050,0.0,91.4,2.92,45.2
675.264,5142,0.0,91.4,2.90,45.0
675.304,4786,0.0,91.5,2.91,43.3
675.344,4856,0.0,91.5,2.90,40.5
675.384,5157,0.0,91.6,2.90,40.4
675.424,4870,0.0,91.6,2.90,39.5
675.464,4599,0.0,91.6,2.91,38.6
675.504,4598,0.0,91.6,2.91,37.1
675.544,4571,0.0,91.7,2.91,38.1
675.584,4370,0.0,91.7,2.92,37.4
675.624,4228,0.0,91.7,2.93,34.6
675.664,4266,0.2,91.7,2.92,35.5
675.704,4092,1.5,91.7,2.92,34.9
675.744,4170,2.7,91.7,2.92,34.2
675.784,4079,3.0,91.7,2.92,34.5
675.824,4159,3.2,91.7,2.92,34.9
675.864,4245,1.7,91.7,2.91,34.8
675.904,4420,0.2,91.7,2.92,34.8
675.944,4485,0.2,91.7,2.92,34.9
675.984,4576,3.0,91.7,2.92,35.5
676.024,4659,10.5,91.7,2.92,35.1
676.064,4910,21.1,91.7,2.92,34.8
676.104,5318,37.3,91.7,2.92,34.0
676.144,5826,56.5,91.7,2.92,33.5
676.184,6710,62.9,91.7,2.90,33.0
676.224,6871,62.8,91.6,2.90,32.3
676.264,6759,50.6,91.4,2.90,32.1
676.304,6665,29.7,91.1,2.92,32.1
676.344,6638,26.8,90.8,2.92,31.9
676.384,6524,29.7,90.6,2.91,31.2
676.424,6581,29.2,90.7,2.92,31.0
676.464,6462,14.2,90.6,2.92,31.0
676.504,6274,0.7,90.3,2.90,32.0
676.544,6047,3.7,90.2,2.90,32.4
676.584,6078,19.8,90.4,2.91,32.6
676.624,6220,26.9,90.9,2.92,33.3
676.664,6449,28.4,91.4,2.91,34.0
676.704,6780,28.7,91.5,2.92,34.2
676.744,6814,28.7,91.6,2.91,33.8
676.784,6875,27.7,91.4,2.92,33.8
676.824,6841,24.8,91.4,2.90,34.6
676.864,6814,22.1,91.4,2.92,34.9
676.904,6870,19.0,91.4,2.91,34.9
676.944,6895,16.3,91.2,2.91,35.1
676.984,6808,8.1,91.2,2.92,35.1
677.024,6605,0.4,91.2,2.92,35.2
677.064,6411,0.0,91.4,2.91,34.7
677.104,6174,0.0,91.5,2.91,34.8
677.144,5917,0.1,91.5,2.91,35.4
677.184,6085,3.3,91.6,2.91,35.1
677.224,6107,20.6,91.6,2.90,34.7
677.264,5938,30.8,91.7,2.90,35.0
677.304,5999,33.7,91.7,2.93,35.3
677.344,6496,29.1,91.7,2.91,34.5
677.384,6935,22.5,91.6,2.92,34.3
677.424,7113,27.6,91.4,2.90,34.5
677.464,7170,29.8,91.4,2.91,35.2
677.504,7005,32.7,91.5,2.90,34.8
677.544,7178,39.4,91.5,2.90,34.5
677.584,7507,30.4,91.6,2.91,34.9
677.624,7651,2.6,91.6,2.90,35.7
677.664,7263,11.1,91.5,2.90,35.6
677.704,6875,23.3,91.5,2.90,35.2
677.744,6941,25.7,91.5,2.92,35.4
677.784,7117,26.1,91.5,2.90,35.9
677.824,7100,20.8,91.6,2.92,35.7
677.864,7006,4.1,91.6,2.92,35.4
677.904,6794,0.2,91.6,2.91,35.7
677.944,6663,0.0,91.6,2.91,36.5
677.984,6452,0.0,91.6,2.91,36.3
678.024,6230,0.0,91.7,2.91,35.7
678.064,6180,0.0,91.7,2.91,35.5
678.104,6456,0.0,91.7,2.91,35.4
678.144,6316,0.0,91.7,2.90,35.5
678.184,6394,0.0,91.7,2.90,35.2
678.224,6498,0.8,91.6,2.88,35.0
678.264,6241,15.9,91.5,2.87,35.1
678.304,6112,41.9,91.5,2.89,34.4
678.344,6387,48.6,91.5,2.88,33.9
678.384,6898,46.0,91.5,2.89,34.1
678.424,7535,44.8,91.3,2.89,34.1
678.464,7651,49.1,91.1,2.90,33.7
678.504,7473,50.6,90.9,2.89,34.4
678.544,7375,42.9,90.9,2.90,35.5
678.584,7549,25.7,90.7,2.91,36.2
678.624,7739,20.8,90.5,2.91,36.5
678.664,7648,20.4,90.6,2.90,37.4
678.704,7409,18.9,90.9,2.90,38.2
678.744,7352,13.3,91.0,2.91,38.6
678.784,7416,12.7,91.0,2.91,38.2
678.824,7316,18.2,91.0,2.90,38.6
678.864,7276,26.6,91.0,2.91,38.8
678.904,7444,28.6,91.0,2.90,38.8
678.944,7671,22.3,90.8,2.90,38.6
678.984,7596,14.2,90.7,2.90,38.3
679.024,7367,10.2,90.7,2.90,38.4
679.064,7315,10.8,90.9,2.89,38.0
679.104,7256,23.2,90.9,2.90,38.1
679.144,7348,38.2,91.1,2.89,38.7
679.184,7870,39.5,91.3,2.89,38.3
679.224,8456,34.2,91.4,2.90,38.6
679.264,8449,32.2,91.4,2.90,39.6
679.304,8364,32.6,91.4,2.88,40.2
679.344,8229,34.0,91.3,2.89,40.2
679.384,8439,39.6,91.3,2.89,40.9
679.424,8555,60.4,91.3,2.88,41.7
679.464,8676,74.1,91.2,2.86,42.1
679.504,8993,76.8,91.1,2.87,42.8
679.544,9148,77.8,91.1,2.87,43.7
679.584,9354,78.1,91.0,2.86,44.8
679.624,9607,78.1,90.9,2.86,45.3
679.664,9838,78.5,90.8,2.86,45.9
679.704,10121,80.1,90.6,2.87,47.3
679.744,10392,83.1,90.6,2.85,47.8
679.784,10495,84.3,90.4,2.85,49.0
679.824,10596,84.9,90.2,2.85,50.3
679.864,10678,85.3,90.2,2.86,50.4
679.904,10863,86.3,90.2,2.84,51.7
679.944,11057,90.4,90.1,2.84,52.2
679.984,11227,97.3,90.2,2.84,52.8
680.024,11286,99.9,90.3,2.82,53.6
680.064,11256,100.0,90.5,2.83,54.5
680.104,11345,100.0,90.5,2.83,55.9
680.144,11629,100.0,90.4,2.81,56.7
680.184,11754,99.9,90.3,2.83,57.7
680.224,11670,98.8,90.3,2.82,57.8
680.264,11777,90.9,90.4,2.82,59.0
680.304,11894,76.2,90.5,2.84,58.6
680.344,11948,44.5,90.2,2.86,59.6
680.384,11796,14.8,89.5,2.88,59.5
680.424,11421,4.9,85.3,2.87,59.7
680.464,10984,0.2,86.4,2.87,59.5
680.504,10562,0.0,90.0,2.88,58.4
680.544,10616,0.0,90.4,2.88,57.4
680.584,10551,0.0,90.8,2.88,56.7
680.624,10563,0.0,90.8,2.88,55.8
680.664,10316,0.0,90.4,2.87,54.9
680.704,10366,0.0,90.4,2.88,52.7
680.744,10250,0.0,90.2,2.88,52.7
680.784,10123,0.0,90.4,2.86,51.5
680.824,9963,0.0,90.0,2.89,50.4
680.864,9811,0.0,89.9,2.87,49.4
680.904,9595,0.0,90.0,2.88,49.7
680.944,9416,0.0,90.0,2.88,48.1
680.984,9218,0.0,86.9,2.88,47.1
681.024,9037,0.0,90.3,2.88,46.7
681.064,8946,0.0,90.6,2.90,45.6
681.104,8782,0.0,91.1,2.91,44.5
681.144,8590,0.0,91.1,2.90,44.1
681.184,8425,0.0,91.1,2.89,43.6
681.224,8303,0.0,91.1,2.89,42.4
681.264,8137,0.0,91.1,2.89,41.7
681.304,7983,0.0,91.1,2.90,41.4
681.344,7890,0.0,91.1,2.90,40.1
681.384,7741,0.0,91.1,2.88,39.5
681.424,7558,0.0,91.2,2.90,39.0
681.464,7457,0.0,91.1,2.90,38.4
681.504,7340,0.0,91.1,2.90,37.1
681.544,7169,0.0,91.1,2.90,36.3
681.584,7012,0.0,91.1,2.90,36.1
681.624,6911,0.0,91.1,2.89,35.4
681.664,6780,0.0,91.1,2.90,34.2
681.704,6627,0.0,91.2,2.90,33.6
681.744,6534,0.0,91.2,2.95,33.2
681.784,6439,0.0,91.2,2.94,32.4
681.824,6242,0.0,91.1,2.94,31.6
681.864,6166,0.0,91.1,2.94,30.9
681.904,6058,0.0,91.1,2.94,30.2
681.944,5929,0.0,91.1,2.95,29.0
681.984,5805,0.0,91.0,2.94,28.5
682.024,5679,0.0,91.0,2.94,28.8
682.064,5581,0.0,91.1,2.95,28.6
682.104,5426,0.0,91.1,2.94,28.1
682.144,5328,0.0,91.0,2.94,27.0
682.184,5156,0.0,91.0,2.94,26.0
682.224,4960,0.0,91.1,2.93,25.5
682.264,4800,0.0,91.2,2.94,25.0
682.304,4631,0.0,91.2,2.95,23.4
682.344,4539,0.3,91.1,2.95,21.4
682.384,4473,3.1,91.0,2.93,20.9
682.424,4295,11.0,91.0,2.92,21.4
682.464,4328,24.7,91.1,2.92,21.5
682.504,4311,31.6,91.1,2.92,22.0
682.544,4118,31.1,91.1,2.93,22.7
682.584,3935,9.3,91.1,2.93,22.7
682.624,3733,3.8,91.1,2.91,22.9
682.664,3579,29.5,91.1,2.91,23.1
682.704,3703,59.0,91.2,2.91,23.2
682.744,3686,67.1,91.2,2.92,23.1
682.784,3591,49.2,91.2,2.91,22.7
682.824,3510,44.3,91.2,2.92,22.1
682.864,3441,66.5,91.1,2.92,21.8
682.904,3410,73.2,91.1,2.91,21.5
682.944,3374,62.4,91.1,2.92,21.2
682.984,3362,68.6,91.1,2.92,20.9
683.024,3391,78.4,91.1,2.91,20.1
683.064,3478,73.8,91.1,2.91,19.6
683.104,3602,67.5,91.1,2.92,19.3
683.144,3773,68.8,91.1,2.92,19.1
683.184,3990,67.3,91.1,2.91,19.0
683.224,4176,56.8,91.1,2.92,19.1
683.264,4012,54.3,91.1,2.92,19.3
683.304,3901,51.2,91.1,2.91,19.8
683.344,3951,37.1,91.1,2.93,20.1
683.384,4009,29.8,91.1,2.92,20.5
683.424,4114,29.3,91.1,2.92,20.8
683.464,4113,29.4,91.1,2.92,21.2
683.504,4187,29.3,91.1,2.93,21.9
683.544,4315,29.3,91.1,2.92,22.5
683.584,4628,28.6,91.1,2.91,22.9
683.624,5024,22.1,91.1,2.91,23.2
683.664,5339,6.5,91.1,2.91,23.4
683.704,5240,1.6,91.1,2.90,23.9
683.744,5031,6.3,91.1,2.90,24.5
683.784,4833,20.6,91.2,2.90,25.0
683.824,4874,37.4,91.2,2.91,25.0
683.864,5447,42.5,91.1,2.91,24.7
683.904,5840,41.3,91.1,2.90,24.6
683.944,6090,28.8,91.1,2.91,24.9
683.984,6283,11.4,91.1,2.92,25.5
684.024,6372,5.1,91.1,2.90,26.0
684.064,6298,5.8,91.1,2.91,26.0
684.104,6238,8.6,91.1,2.91,25.7
684.144,6099,10.1,91.1,2.91,25.2
684.184,6023,10.6,91.1,2.90,25.1
684.224,5903,10.4,91.2,2.91,25.2
684.264,5695,8.4,91.1,2.92,25.1
684.304,5425,6.1,91.1,2.90,24.5
684.344,5112,5.5,91.1,2.91,23.8
684.384,4726,5.6,91.1,2.91,22.9
684.424,4405,8.0,91.1,2.91,22.4
684.464,4161,12.6,91.1,2.91,21.9
684.504,4174,19.9,91.2,2.92,21.5
684.544,4241,32.7,91.1,2.92,20.8
684.584,4283,46.4,91.1,2.92,20.3
684.624,4234,53.1,91.1,2.92,20.1
684.664,4041,57.6,91.1,2.92,20.2
684.704,3928,64.7,91.1,2.92,20.5
684.744,4036,75.3,91.2,2.91,20.9
684.784,4120,83.5,91.2,2.91,21.2
684.824,4189,85.4,91.2,2.91,21.4
684.864,4104,85.4,91.2,2.91,21.2
684.904,4139,84.9,91.2,2.92,21.1
684.944,4290,84.5,91.2,2.90,21.2
684.984,4402,84.5,91.2,2.91,21.6
685.024,4476,84.4,91.2,2.92,22.0
685.064,4524,84.3,91.2,2.92,22.5
685.104,4584,84.3,91.2,2.90,22.7
685.144,4709,83.8,91.2,2.91,23.0
685.184,5016,83.7,91.2,2.89,23.5
685.224,5321,80.7,91.3,2.91,24.2
685.264,5434,68.8,91.3,2.91,25.3
685.304,5611,60.0,91.3,2.90,26.5
685.344,5897,57.3,91.2,2.90,27.1
685.384,6182,56.5,91.2,2.91,27.8
685.424,6224,55.7,91.2,2.90,28.7
685.464,6368,54.7,91.2,2.90,29.9
685.504,6545,54.1,91.2,2.90,31.0
685.544,6711,53.9,91.2,2.90,31.3
685.584,6750,54.0,91.2,2.91,31.8
685.624,6692,53.9,91.2,2.90,32.6
685.664,6866,53.8,91.2,2.91,33.7
685.704,7079,53.7,91.2,2.91,34.3
685.744,7109,53.7,91.1,2.90,34.5
685.784,7247,53.5,91.1,2.89,35.1
685.824,7407,52.9,91.2,2.90,36.4
685.864,7534,52.1,91.2,2.90,36.9
685.904,7642,51.4,91.3,2.90,37.0
685.944,7769,50.7,91.3,2.89,37.8
685.984,7976,50.0,91.3,2.90,38.7
686.024,8073,48.6,91.2,2.89,39.8
686.064,8223,47.0,91.2,2.90,40.4
686.104,8422,46.7,91.2,2.90,41.4
686.144,8590,46.7,91.2,2.90,41.9
686.184,8672,46.9,91.2,2.90,42.5
686.224,8718,46.9,91.1,2.90,43.0
686.264,8906,47.3,91.0,2.89,43.6
686.304,9280,49.3,91.0,2.89,44.5
686.344,9292,49.6,91.0,2.89,44.9
686.384,9281,49.6,91.0,2.88,45.8
686.424,9678,49.2,90.9,2.89,46.2
686.464,9622,49.1,90.8,2.89,46.0
686.504,9575,49.1,90.7,2.88,46.9
686.544,9656,49.2,90.6,2.89,47.8
686.584,9759,49.4,90.6,2.89,47.8
686.624,9850,49.5,90.6,2.87,48.3
686.664,9989,49.5,90.8,2.87,49.3
686.704,10073,48.9,91.0,2.88,49.5
686.744,10164,44.1,91.0,2.87,50.2
686.784,10345,30.9,90.9,2.89,51.0
686.824,10217,14.6,90.8,2.90,50.6
686.864,9986,1.5,90.8,2.87,51.0
686.904,9683,0.1,90.8,2.88,50.6
686.944,9258,0.0,91.0,2.88,49.4
686.984,8874,0.0,91.0,2.88,49.2
687.024,8762,0.0,91.0,2.90,48.7
687.064,8785,0.0,91.1,2.89,47.4
687.104,8710,0.0,91.1,2.90,46.5
687.144,8712,0.0,91.1,2.89,46.0
687.184,8639,0.0,91.2,2.89,44.1
687.224,8473,0.0,91.1,2.90,43.4
687.264,8230,0.0,91.1,2.90,43.1
687.304,8110,0.0,91.0,2.90,41.6
687.344,7983,0.0,91.1,2.90,41.3
687.384,7796,0.0,91.1,2.90,40.7
687.424,7690,0.0,91.1,2.90,40.0
687.464,7565,0.0,91.1,2.89,39.0
687.504,7457,0.0,91.1,2.90,38.5
687.544,7305,0.0,91.2,2.90,38.2
687.584,7222,1.0,91.2,2.92,37.0
687.624,7111,4.0,91.2,2.90,36.3
687.664,6939,7.5,91.2,2.91,36.0
687.704,6876,14.9,91.2,2.91,36.2
687.744,6913,20.6,91.2,2.91,35.5
687.784,6905,22.0,91.2,2.91,35.7
687.824,6974,23.2,91.2,2.92,35.5
687.864,7054,25.2,91.2,2.91,35.5
687.904,7152,26.1,91.2,2.91,35.3
687.944,7256,26.7,91.1,2.91,34.7
687.984,7097,26.1,91.1,2.91,34.8
688.024,7012,19.7,91.1,2.92,35.5
688.064,7100,16.0,91.1,2.92,35.3
688.104,6852,15.4,91.2,2.90,35.2
688.144,6869,19.8,91.2,2.91,35.3
688.184,6906,29.3,91.3,2.91,35.7
688.224,7024,36.6,91.3,2.90,35.7
688.264,7151,38.7,91.3,2.91,35.8
688.304,7244,34.6,91.2,2.90,36.2
688.344,7295,22.7,91.3,2.91,36.6
688.384,7218,14.6,91.4,2.90,36.6
688.424,7082,7.7,91.5,2.90,36.5
688.464,6978,1.8,91.5,2.90,36.6
688.504,6875,0.1,91.5,2.91,36.3
688.544,6680,0.0,91.4,2.91,36.6
688.584,6475,0.0,91.4,2.91,37.2
688.624,6331,0.0,91.3,2.90,36.7
688.664,6465,0.0,91.3,2.91,36.1
688.704,6250,0.0,91.3,2.91,36.1
688.744,6121,0.7,91.3,2.90,36.5
688.784,6303,14.0,91.3,2.90,35.1
688.824,6349,55.0,91.3,2.91,34.3
688.864,6798,74.9,91.3,2.87,34.3
688.904,7515,77.9,91.3,2.89,34.3
688.944,7824,73.3,91.2,2.88,33.8
688.984,7773,53.8,91.2,2.89,33.8
689.024,7980,22.1,91.3,2.90,34.5
689.064,7675,3.4,91.4,2.91,35.7
689.104,7201,0.2,91.5,2.90,36.3
689.144,6783,0.0,91.4,2.90,36.2
689.184,6477,0.0,91.4,2.89,36.2
689.224,6204,0.0,91.4,2.90,36.6
689.264,5951,0.0,91.4,2.90,36.4
689.304,6086,0.0,91.3,2.91,35.3
689.344,6037,0.0,91.3,2.90,34.9
689.384,5930,0.6,91.3,2.91,35.0
689.424,6075,11.8,91.2,2.91,34.0
689.464,6197,50.9,91.2,2.91,32.6
689.504,6685,81.4,91.2,2.89,31.7
689.544,7418,89.4,91.2,2.89,31.6
689.584,7758,89.5,91.1,2.89,31.7
689.624,7536,79.6,91.2,2.90,31.8
689.664,7484,47.0,91.2,2.89,32.4
689.704,7675,16.0,91.3,2.92,33.2
689.744,7505,0.9,91.3,2.92,34.3
689.784,7126,0.1,91.3,2.92,35.3
689.824,6544,0.1,91.3,2.91,35.7
689.864,6261,2.8,91.2,2.92,35.8
689.904,6119,17.8,91.1,2.91,36.6
689.944,6207,29.3,91.1,2.93,36.4
689.984,6870,45.4,91.1,2.91,35.7
690.024,7657,58.1,91.1,2.90,35.5
690.064,8249,54.6,91.0,2.89,35.8
690.104,8238,46.9,90.9,2.89,36.1
690.144,8383,46.8,90.7,2.90,36.4
